# Title: January 2025 Contiguous U.S. County Minimum Temperature
# Units: Degrees Fahrenheit
# Note: Period of Record: 132 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
NC-041,Chowan County,North Carolina,27.1,20,-4.1,31.2
NC-043,Clay County,North Carolina,19.1,11,-7.1,26.2
NC-045,Cleveland County,North Carolina,22.3,10,-6.2,28.5
NC-047,Columbus County,North Carolina,26.4,5,-7,33.4
NC-049,Craven County,North Carolina,26.7,8,-6.3,33
NC-051,Cumberland County,North Carolina,26.6,13,-5.1,31.7
NC-053,Currituck County,North Carolina,28.5,21,-3.7,32.2
NC-055,Dare County,North Carolina,30.6,16,-4.3,34.9
NC-057,Davidson County,North Carolina,24.5,23,-3.7,28.2
NC-059,Davie County,North Carolina,22.6,19,-4.2,26.8
NC-061,Duplin County,North Carolina,26.5,11,-5.6,32.1
NC-063,Durham County,North Carolina,25.3,40,-2.6,27.9
NC-065,Edgecombe County,North Carolina,25.1,13,-4.9,30
NC-067,Forsyth County,North Carolina,23.4,22,-3.7,27.1
NC-069,Franklin County,North Carolina,25.4,37,-2.3,27.7
NC-071,Gaston County,North Carolina,24.6,18,-4.9,29.5
NC-073,Gates County,North Carolina,25.6,23,-3.7,29.3
NC-075,Graham County,North Carolina,17.8,9,-8,25.8
NC-077,Granville County,North Carolina,25,46,-1.9,26.9
NC-079,Greene County,North Carolina,25.8,10,-5.7,31.5
NC-081,Guilford County,North Carolina,24.6,28,-3.4,28
NC-083,Halifax County,North Carolina,24.7,23,-3.7,28.4
NC-085,Harnett County,North Carolina,26.5,20,-4,30.5
NC-087,Haywood County,North Carolina,17.3,9,-6.8,24.1
NC-089,Henderson County,North Carolina,21.7,11,-5.9,27.6
NC-091,Hertford County,North Carolina,25.9,24,-3.5,29.4
NC-093,Hoke County,North Carolina,26.5,18,-4.6,31.1
NC-095,Hyde County,North Carolina,29.4,10,-5.1,34.5
NC-097,Iredell County,North Carolina,23.2,22,-4.2,27.4
NC-099,Jackson County,North Carolina,19,12,-5.9,24.9
NC-101,Johnston County,North Carolina,27,24,-3.6,30.6
NC-103,Jones County,North Carolina,25.8,8,-6.4,32.2
NC-105,Lee County,North Carolina,25.8,24,-3.8,29.6
NC-107,Lenoir County,North Carolina,25.2,6,-6.7,31.9
NC-109,Lincoln County,North Carolina,24,19,-4.6,28.6
NC-111,McDowell County,North Carolina,22.5,26,-3.9,26.4
NC-113,Macon County,North Carolina,19.5,11,-6,25.5
NC-115,Madison County,North Carolina,19.9,14,-6,25.9
NC-117,Martin County,North Carolina,26.1,13,-4.6,30.7
NC-119,Mecklenburg County,North Carolina,25.5,20,-4.7,30.2
NC-121,Mitchell County,North Carolina,16.8,10,-6.5,23.3
NC-123,Montgomery County,North Carolina,27.3,33,-2.9,30.2
NC-125,Moore County,North Carolina,26.9,29,-3.3,30.2
NC-127,Nash County,North Carolina,24.8,25,-3.8,28.6
NC-129,New Hanover County,North Carolina,29.6,16,-4.6,34.2
NC-131,Northampton County,North Carolina,25,22,-3.4,28.4
NC-133,Onslow County,North Carolina,27.3,8,-5.9,33.2
NC-135,Orange County,North Carolina,24.7,30,-3.5,28.2
NC-137,Pamlico County,North Carolina,28.1,7,-6.3,34.4
NC-139,Pasquotank County,North Carolina,27.1,22,-3.8,30.9
NC-141,Pender County,North Carolina,28.4,18,-4.4,32.8
NC-143,Perquimans County,North Carolina,26.8,21,-4.1,30.9
NC-145,Person County,North Carolina,24.2,39,-2.7,26.9
NC-147,Pitt County,North Carolina,26.1,11,-5.3,31.4
NC-149,Polk County,North Carolina,24,9,-5.9,29.9
NC-151,Randolph County,North Carolina,25.4,23,-3.9,29.3
NC-153,Richmond County,North Carolina,26.4,19,-4.6,31
NC-155,Robeson County,North Carolina,27,10,-5.6,32.6
NC-157,Rockingham County,North Carolina,23.6,22,-3.9,27.5
NC-159,Rowan County,North Carolina,24.4,24,-3.8,28.2
NC-161,Rutherford County,North Carolina,23.6,19,-5,28.6
NC-163,Sampson County,North Carolina,26.7,13,-5,31.7
NC-165,Scotland County,North Carolina,26.6,18,-4.9,31.5
NC-167,Stanly County,North Carolina,26.4,23,-3.9,30.3
NC-169,Stokes County,North Carolina,23.1,22,-3.5,26.6
NC-171,Surry County,North Carolina,22.2,24,-3.5,25.7
NC-173,Swain County,North Carolina,17,9,-7.5,24.5
NC-175,Transylvania County,North Carolina,21.8,22,-4.8,26.6
NC-177,Tyrrell County,North Carolina,28.3,14,-4.7,33
NC-179,Union County,North Carolina,25.5,12,-5.6,31.1
NC-181,Vance County,North Carolina,24.6,37,-2.3,26.9
NC-183,Wake County,North Carolina,26.9,35,-2.4,29.3
NC-185,Warren County,North Carolina,24.2,29,-3,27.2
NC-187,Washington County,North Carolina,26.3,10,-5.3,31.6
NC-189,Watauga County,North Carolina,17.8,19,-5,22.8
NC-191,Wayne County,North Carolina,26.3,11,-5.3,31.6
NC-193,Wilkes County,North Carolina,22.6,25,-3.9,26.5
NC-195,Wilson County,North Carolina,26.1,18,-4.4,30.5
NC-197,Yadkin County,North Carolina,22,17,-4.5,26.5
NC-199,Yancey County,North Carolina,16.7,8,-6.6,23.3
ND-001,Adams County,North Dakota,3.8,67,2.7,1.1
ND-003,Barnes County,North Dakota,0,86,4.5,-4.5
ND-005,Benson County,North Dakota,-3.7,79,3.4,-7.1
ND-007,Billings County,North Dakota,5.1,73,3.7,1.4
ND-009,Bottineau County,North Dakota,-5.3,67,1.7,-7
ND-011,Bowman County,North Dakota,5.1,69,2.2,2.9
ND-013,Burke County,North Dakota,-1.3,84,4.1,-5.4
ND-015,Burleigh County,North Dakota,0.7,76,3.6,-2.9
ND-017,Cass County,North Dakota,0.4,88,4.9,-4.5
ND-019,Cavalier County,North Dakota,-4.2,86,5,-9.2
ND-021,Dickey County,North Dakota,2,82,3.9,-1.9
ND-023,Divide County,North Dakota,-1.1,79,3.8,-4.9
ND-025,Dunn County,North Dakota,3.7,76,4.1,-0.4
ND-027,Eddy County,North Dakota,-2.7,76,3.2,-5.9
ND-029,Emmons County,North Dakota,2,78,3.7,-1.7
ND-031,Foster County,North Dakota,-1.8,80,3.6,-5.4
ND-033,Golden Valley County,North Dakota,6.3,77,4,2.3
ND-035,Grand Forks County,North Dakota,-0.5,94,5.9,-6.4
ND-037,Grant County,North Dakota,2.4,68,2.8,-0.4
ND-039,Griggs County,North Dakota,-2.4,84,4,-6.4
ND-041,Hettinger County,North Dakota,3.1,66,2.6,0.5
ND-043,Kidder County,North Dakota,-1,77,3,-4
ND-045,LaMoure County,North Dakota,1.8,83,4.4,-2.6
ND-047,Logan County,North Dakota,1.2,84,4.4,-3.2
ND-049,McHenry County,North Dakota,-3.1,71,2.4,-5.5
ND-051,McIntosh County,North Dakota,2.2,85,4.6,-2.4
ND-053,McKenzie County,North Dakota,5.4,94,6.5,-1.1
ND-055,McLean County,North Dakota,0.1,71,2.5,-2.4
ND-057,Mercer County,North Dakota,2,71,3,-1
ND-059,Morton County,North Dakota,2.6,77,4,-1.4
ND-061,Mountrail County,North Dakota,-0.6,72,3,-3.6
ND-063,Nelson County,North Dakota,-2.8,84,4.4,-7.2
ND-065,Oliver County,North Dakota,2.1,73,3.2,-1.1
ND-067,Pembina County,North Dakota,-2.3,91,5.7,-8
ND-069,Pierce County,North Dakota,-3.9,82,4,-7.9
ND-071,Ramsey County,North Dakota,-4.3,78,3.4,-7.7
ND-073,Ransom County,North Dakota,1.2,87,4.2,-3
ND-075,Renville County,North Dakota,-2.7,70,2.4,-5.1
ND-077,Richland County,North Dakota,1.4,82,4,-2.6
ND-079,Rolette County,North Dakota,-3.8,89,5.2,-9
ND-081,Sargent County,North Dakota,1.5,80,3.9,-2.4
ND-083,Sheridan County,North Dakota,-2.2,66,1.9,-4.1
ND-085,Sioux County,North Dakota,2.7,76,3.1,-0.4
ND-087,Slope County,North Dakota,5.1,70,2.4,2.7
ND-089,Stark County,North Dakota,3.4,66,2.6,0.8
ND-091,Steele County,North Dakota,-1.1,87,4.7,-5.8
ND-093,Stutsman County,North Dakota,0.3,80,4,-3.7
ND-095,Towner County,North Dakota,-4,89,5.4,-9.4
ND-097,Traill County,North Dakota,0.3,89,5.5,-5.2
ND-099,Walsh County,North Dakota,-1.8,88,5.2,-7
ND-101,Ward County,North Dakota,-1.2,70,2.2,-3.4
ND-103,Wells County,North Dakota,-2.4,75,3,-5.4
ND-105,Williams County,North Dakota,1.6,85,4.8,-3.2
OH-001,Adams County,Ohio,15.4,16,-5.8,21.2
OH-003,Allen County,Ohio,15.3,44,-2.6,17.9
OH-005,Ashland County,Ohio,13.4,39,-3.2,16.6
OH-007,Ashtabula County,Ohio,14.8,43,-2,16.8
OH-009,Athens County,Ohio,14.6,18,-5.8,20.4
OH-011,Auglaize County,Ohio,14.9,40,-2.9,17.8
OH-013,Belmont County,Ohio,13.6,17,-5.8,19.4
OH-015,Brown County,Ohio,15,16,-5.7,20.7
OH-017,Butler County,Ohio,14.4,14,-5.8,20.2
OH-019,Carroll County,Ohio,13.1,23,-5,18.1
OH-021,Champaign County,Ohio,13.4,26,-4.6,18
OH-023,Clark County,Ohio,14,24,-4.8,18.8
OH-025,Clermont County,Ohio,15.8,16,-5.5,21.3
OH-027,Clinton County,Ohio,14.8,19,-5.1,19.9
OH-029,Columbiana County,Ohio,13.1,23,-4.9,18
OH-031,Coshocton County,Ohio,13.5,27,-4.5,18
OH-033,Crawford County,Ohio,14.4,42,-2.5,16.9
OH-035,Cuyahoga County,Ohio,16.7,43,-2.4,19.1
OH-037,Darke County,Ohio,13.5,29,-4.2,17.7
OH-039,Defiance County,Ohio,15.1,49,-1.7,16.8
OH-041,Delaware County,Ohio,14.3,29,-4.4,18.7
OH-043,Erie County,Ohio,16.6,41,-2.9,19.5
OH-045,Fairfield County,Ohio,14.2,21,-5.2,19.4
OH-047,Fayette County,Ohio,14.2,20,-5.1,19.3
OH-049,Franklin County,Ohio,15.2,27,-4.4,19.6
OH-051,Fulton County,Ohio,16,56,-0.4,16.4
OH-053,Gallia County,Ohio,15.9,10,-6.7,22.6
OH-055,Geauga County,Ohio,14.1,42,-2,16.1
OH-057,Greene County,Ohio,15,23,-4.7,19.7
OH-059,Guernsey County,Ohio,14.1,25,-4.6,18.7
OH-061,Hamilton County,Ohio,15.8,18,-5.7,21.5
OH-063,Hancock County,Ohio,15.6,45,-2.1,17.7
OH-065,Hardin County,Ohio,14.8,41,-2.8,17.6
OH-067,Harrison County,Ohio,13.4,22,-5.1,18.5
OH-069,Henry County,Ohio,15.6,49,-1.5,17.1
OH-071,Highland County,Ohio,14.7,20,-5.4,20.1
OH-073,Hocking County,Ohio,14,19,-5.6,19.6
OH-075,Holmes County,Ohio,12.6,27,-4.6,17.2
OH-077,Huron County,Ohio,14.8,42,-2.7,17.5
OH-079,Jackson County,Ohio,15,16,-5.9,20.9
OH-081,Jefferson County,Ohio,14.8,25,-4.7,19.5
OH-083,Knox County,Ohio,12.8,27,-4.3,17.1
OH-085,Lake County,Ohio,17.6,55,-0.8,18.4
OH-087,Lawrence County,Ohio,17.4,16,-5.3,22.7
OH-089,Licking County,Ohio,13.8,26,-4.5,18.3
OH-091,Logan County,Ohio,13.4,29,-4,17.4
OH-093,Lorain County,Ohio,15.4,37,-3.6,19
OH-095,Lucas County,Ohio,17.6,56,-0.5,18.1
OH-097,Madison County,Ohio,14.4,27,-4.4,18.8
OH-099,Mahoning County,Ohio,12.5,28,-4.5,17
OH-101,Marion County,Ohio,14.1,33,-3.7,17.8
OH-103,Medina County,Ohio,14.4,35,-3.7,18.1
OH-105,Meigs County,Ohio,14.7,11,-7,21.7
OH-107,Mercer County,Ohio,14.2,37,-3.2,17.4
OH-109,Miami County,Ohio,15.3,34,-3.4,18.7
OH-111,Monroe County,Ohio,13,13,-6.6,19.6
OH-113,Montgomery County,Ohio,15.4,28,-4.1,19.5
OH-115,Morgan County,Ohio,14.2,20,-5.4,19.6
OH-117,Morrow County,Ohio,13,33,-4,17
OH-119,Muskingum County,Ohio,15,29,-3.8,18.8
OH-121,Noble County,Ohio,13.8,19,-5.3,19.1
OH-123,Ottawa County,Ohio,17.1,49,-1.9,19
OH-125,Paulding County,Ohio,14.5,43,-2.7,17.2
OH-127,Perry County,Ohio,13.9,23,-5,18.9
OH-129,Pickaway County,Ohio,14.8,21,-5.4,20.2
OH-131,Pike County,Ohio,15.4,18,-5.5,20.9
OH-133,Portage County,Ohio,13.3,35,-3.7,17
OH-135,Preble County,Ohio,12.8,17,-5.5,18.3
OH-137,Putnam County,Ohio,15.1,43,-2.5,17.6
OH-139,Richland County,Ohio,13.4,41,-2.8,16.2
OH-141,Ross County,Ohio,15,19,-5.5,20.5
OH-143,Sandusky County,Ohio,16.5,48,-2.1,18.6
OH-145,Scioto County,Ohio,15.8,17,-5.5,21.3
OH-147,Seneca County,Ohio,15.5,44,-2.4,17.9
OH-149,Shelby County,Ohio,14.5,37,-3.2,17.7
OH-151,Stark County,Ohio,13.3,28,-4.4,17.7
OH-153,Summit County,Ohio,14.7,35,-3.6,18.3
OH-155,Trumbull County,Ohio,13,35,-3.5,16.5
OH-157,Tuscarawas County,Ohio,12.9,22,-5.3,18.2
OH-159,Union County,Ohio,13.8,26,-4.6,18.4
OH-161,Van Wert County,Ohio,14.5,42,-3,17.5
OH-163,Vinton County,Ohio,14.3,18,-6,20.3
OH-165,Warren County,Ohio,15.5,19,-5.1,20.6
OH-167,Washington County,Ohio,15.1,19,-5.5,20.6
OH-169,Wayne County,Ohio,13.4,33,-4,17.4
OH-171,Williams County,Ohio,15.2,56,-0.5,15.7
OH-173,Wood County,Ohio,16.5,51,-1.3,17.8
OH-175,Wyandot County,Ohio,15.4,44,-2.4,17.8
OK-001,Adair County,Oklahoma,21.9,20,-3.8,25.7
OK-003,Alfalfa County,Oklahoma,18.5,24,-2.8,21.3
OK-005,Atoka County,Oklahoma,25.1,21,-4,29.1
OK-007,Beaver County,Oklahoma,17,21,-2.9,19.9
OK-009,Beckham County,Oklahoma,22.2,35,-1.6,23.8
OK-011,Blaine County,Oklahoma,20.5,25,-3,23.5
OK-013,Bryan County,Oklahoma,27.5,26,-2.7,30.2
OK-015,Caddo County,Oklahoma,23.5,32,-1.8,25.3
OK-017,Canadian County,Oklahoma,22.7,39,-1.9,24.6
OK-019,Carter County,Oklahoma,26.2,32,-2.5,28.7
OK-021,Cherokee County,Oklahoma,22.4,20,-4,26.4
OK-023,Choctaw County,Oklahoma,26.1,21,-3.6,29.7
OK-025,Cimarron County,Oklahoma,13.6,10,-4.9,18.5
OK-027,Cleveland County,Oklahoma,25,42,-1.4,26.4
OK-029,Coal County,Oklahoma,24.3,20,-4.1,28.4
OK-031,Comanche County,Oklahoma,25.6,47,-1.1,26.7
OK-033,Cotton County,Oklahoma,25.9,46,-1.4,27.3
OK-035,Craig County,Oklahoma,21,19,-3.7,24.7
OK-037,Creek County,Oklahoma,22.1,22,-3.2,25.3
OK-039,Custer County,Oklahoma,20.8,30,-2.6,23.4
OK-041,Delaware County,Oklahoma,21.1,20,-3.9,25
OK-043,Dewey County,Oklahoma,19.5,25,-3,22.5
OK-045,Ellis County,Oklahoma,18.1,25,-2.7,20.8
OK-047,Garfield County,Oklahoma,20.5,28,-2.3,22.8
OK-049,Garvin County,Oklahoma,24.9,33,-2.2,27.1
OK-051,Grady County,Oklahoma,24.4,39,-1.6,26
OK-053,Grant County,Oklahoma,18.8,24,-2.9,21.7
OK-055,Greer County,Oklahoma,23.4,40,-1.4,24.8
OK-057,Harmon County,Oklahoma,23.8,48,-0.9,24.7
OK-059,Harper County,Oklahoma,16.8,21,-3.2,20
OK-061,Haskell County,Oklahoma,24.6,20,-4.1,28.7
OK-063,Hughes County,Oklahoma,23.6,19,-4,27.6
OK-065,Jackson County,Oklahoma,24.5,44,-1.3,25.8
OK-067,Jefferson County,Oklahoma,26.4,38,-2.1,28.5
OK-069,Johnston County,Oklahoma,26.2,27,-3.2,29.4
OK-071,Kay County,Oklahoma,19.2,22,-3.3,22.5
OK-073,Kingfisher County,Oklahoma,21.5,32,-2.3,23.8
OK-075,Kiowa County,Oklahoma,24,39,-1.4,25.4
OK-077,Latimer County,Oklahoma,24.6,21,-4.3,28.9
OK-079,Le Flore County,Oklahoma,24.6,24,-3.6,28.2
OK-081,Lincoln County,Oklahoma,23.7,36,-1.9,25.6
OK-083,Logan County,Oklahoma,22.9,38,-1.7,24.6
OK-085,Love County,Oklahoma,27.4,34,-2.5,29.9
OK-087,McClain County,Oklahoma,24.8,38,-1.6,26.4
OK-089,McCurtain County,Oklahoma,26.1,24,-3.4,29.5
OK-091,McIntosh County,Oklahoma,24,21,-4.4,28.4
OK-093,Major County,Oklahoma,19.3,25,-3,22.3
OK-095,Marshall County,Oklahoma,27.7,31,-2.6,30.3
OK-097,Mayes County,Oklahoma,22,20,-3.7,25.7
OK-099,Murray County,Oklahoma,25.8,30,-2.7,28.5
OK-101,Muskogee County,Oklahoma,23.4,20,-4.4,27.8
OK-103,Noble County,Oklahoma,21.1,29,-2.4,23.5
OK-105,Nowata County,Oklahoma,20.8,20,-3.3,24.1
OK-107,Okfuskee County,Oklahoma,23.4,22,-3.3,26.7
OK-109,Oklahoma County,Oklahoma,24.4,43,-1.4,25.8
OK-111,Okmulgee County,Oklahoma,23.1,21,-4.1,27.2
OK-113,Osage County,Oklahoma,20.2,22,-3.2,23.4
OK-115,Ottawa County,Oklahoma,21.5,24,-3,24.5
OK-117,Pawnee County,Oklahoma,21.2,25,-2.7,23.9
OK-119,Payne County,Oklahoma,22.3,35,-2,24.3
OK-121,Pittsburg County,Oklahoma,24.1,19,-4.6,28.7
OK-123,Pontotoc County,Oklahoma,24.7,27,-3.2,27.9
OK-125,Pottawatomie County,Oklahoma,25.1,39,-1.5,26.6
OK-127,Pushmataha County,Oklahoma,25,21,-4,29
OK-129,Roger Mills County,Oklahoma,20.6,32,-2,22.6
OK-131,Rogers County,Oklahoma,21.8,19,-3.4,25.2
OK-133,Seminole County,Oklahoma,24.3,30,-2.5,26.8
OK-135,Sequoyah County,Oklahoma,24.1,20,-3.7,27.8
OK-137,Stephens County,Oklahoma,25.5,37,-1.9,27.4
OK-139,Texas County,Oklahoma,15.1,15,-3.9,19
OK-141,Tillman County,Oklahoma,25.2,42,-1.5,26.7
OK-143,Tulsa County,Oklahoma,22.2,20,-3.6,25.8
OK-145,Wagoner County,Oklahoma,22.7,19,-4,26.7
OK-147,Washington County,Oklahoma,20.6,23,-2.9,23.5
OK-149,Washita County,Oklahoma,22.4,34,-2.1,24.5
OK-151,Woods County,Oklahoma,17.1,21,-3.4,20.5
OK-153,Woodward County,Oklahoma,17.7,20,-3.2,20.9
OR-001,Baker County,Oregon,18.6,71,1.9,16.7
OR-003,Benton County,Oregon,32.8,47,-0.5,33.3
OR-005,Clackamas County,Oregon,30,63,1.2,28.8
OR-007,Clatsop County,Oregon,32,44,-0.5,32.5
OR-009,Columbia County,Oregon,30,38,-1,31
OR-011,Coos County,Oregon,34.8,50,-0.2,35
OR-013,Crook County,Oregon,19.8,53,0.5,19.3
OR-015,Curry County,Oregon,37.3,85,1.9,35.4
OR-017,Deschutes County,Oregon,20.9,65,1.8,19.1
OR-019,Douglas County,Oregon,31.9,57,0.3,31.6
OR-021,Gilliam County,Oregon,25.2,63,1.6,23.6
OR-023,Grant County,Oregon,18.5,58,0.9,17.6
OR-025,Harney County,Oregon,18.7,62,1.5,17.2
OR-027,Hood River County,Oregon,26.8,80,2.9,23.9
OR-029,Jackson County,Oregon,29.6,75,1.4,28.2
OR-031,Jefferson County,Oregon,23.9,57,1.2,22.7
OR-033,Josephine County,Oregon,32.8,79,1.4,31.4
OR-035,Klamath County,Oregon,20.5,76,1.9,18.6
OR-037,Lake County,Oregon,19.7,65,1.1,18.6
OR-039,Lane County,Oregon,31.4,50,-0,31.4
OR-041,Lincoln County,Oregon,36.3,60,0.7,35.6
OR-043,Linn County,Oregon,30.5,55,0.5,30
OR-045,Malheur County,Oregon,19,59,1,18
OR-047,Marion County,Oregon,30.5,54,0.1,30.4
OR-049,Morrow County,Oregon,25.5,65,2.4,23.1
OR-051,Multnomah County,Oregon,32.1,57,0.8,31.3
OR-053,Polk County,Oregon,33.8,59,0.7,33.1
OR-055,Sherman County,Oregon,24.9,61,1.3,23.6
OR-057,Tillamook County,Oregon,35,76,1.8,33.2
OR-059,Umatilla County,Oregon,24.3,62,2.1,22.2
OR-061,Union County,Oregon,19.6,55,0.7,18.9
OR-063,Wallowa County,Oregon,17.9,61,0.8,17.1
OR-065,Wasco County,Oregon,25.2,69,1.9,23.3
OR-067,Washington County,Oregon,32.4,56,0.6,31.8
OR-069,Wheeler County,Oregon,23.4,58,1.4,22
OR-071,Yamhill County,Oregon,33.6,57,0.6,33
PA-001,Adams County,Pennsylvania,17.6,33,-2.4,20
PA-003,Allegheny County,Pennsylvania,15.7,32,-4.4,20.1
PA-005,Armstrong County,Pennsylvania,12.2,24,-5.2,17.4
PA-007,Beaver County,Pennsylvania,14.1,24,-5.1,19.2
PA-009,Bedford County,Pennsylvania,15.5,34,-3.2,18.7
PA-011,Berks County,Pennsylvania,16.1,29,-3.1,19.2
PA-013,Blair County,Pennsylvania,14.2,28,-3.5,17.7
PA-015,Bradford County,Pennsylvania,14.3,61,0,14.3
PA-017,Bucks County,Pennsylvania,18.4,46,-1.5,19.9
PA-019,Butler County,Pennsylvania,12.6,24,-4.8,17.4
PA-021,Cambria County,Pennsylvania,11.6,22,-4.8,16.4
PA-023,Cameron County,Pennsylvania,13.4,43,-2.4,15.8
PA-025,Carbon County,Pennsylvania,14.3,54,-0.6,14.9
PA-027,Centre County,Pennsylvania,15.2,42,-2.2,17.4
PA-029,Chester County,Pennsylvania,18.7,38,-1.8,20.5
PA-031,Clarion County,Pennsylvania,12.2,30,-3.8,16
PA-033,Clearfield County,Pennsylvania,13.2,38,-2.8,16
PA-035,Clinton County,Pennsylvania,14.9,45,-1.7,16.6
PA-037,Columbia County,Pennsylvania,15.4,50,-0.9,16.3
PA-039,Crawford County,Pennsylvania,13.1,46,-2.3,15.4
PA-041,Cumberland County,Pennsylvania,18,31,-2.5,20.5
PA-043,Dauphin County,Pennsylvania,17.6,37,-2,19.6
PA-045,Delaware County,Pennsylvania,21.7,47,-1.2,22.9
PA-047,Elk County,Pennsylvania,13.4,51,-1.1,14.5
PA-049,Erie County,Pennsylvania,14.5,48,-1.5,16
PA-051,Fayette County,Pennsylvania,13.4,16,-5.5,18.9
PA-053,Forest County,Pennsylvania,12.7,44,-2.6,15.3
PA-055,Franklin County,Pennsylvania,17.8,36,-2.3,20.1
PA-057,Fulton County,Pennsylvania,17.2,38,-2.4,19.6
PA-059,Greene County,Pennsylvania,13.5,15,-6.4,19.9
PA-061,Huntingdon County,Pennsylvania,16.6,39,-2.4,19
PA-063,Indiana County,Pennsylvania,12.2,23,-5.1,17.3
PA-065,Jefferson County,Pennsylvania,13.2,45,-2.3,15.5
PA-067,Juniata County,Pennsylvania,18.3,44,-1.6,19.9
PA-069,Lackawanna County,Pennsylvania,13.1,49,-1.1,14.2
PA-071,Lancaster County,Pennsylvania,17.7,32,-2.6,20.3
PA-073,Lawrence County,Pennsylvania,12.8,21,-4.9,17.7
PA-075,Lebanon County,Pennsylvania,16.6,32,-2.8,19.4
PA-077,Lehigh County,Pennsylvania,16.6,44,-1.5,18.1
PA-079,Luzerne County,Pennsylvania,14.1,51,-0.9,15
PA-081,Lycoming County,Pennsylvania,14.7,49,-0.8,15.5
PA-083,McKean County,Pennsylvania,12.6,58,-0.7,13.3
PA-085,Mercer County,Pennsylvania,12.7,36,-3.4,16.1
PA-087,Mifflin County,Pennsylvania,17.5,47,-1.6,19.1
PA-089,Monroe County,Pennsylvania,12.8,45,-1.7,14.5
PA-091,Montgomery County,Pennsylvania,18.9,38,-2.1,21
PA-093,Montour County,Pennsylvania,16.5,52,-0.8,17.3
PA-095,Northampton County,Pennsylvania,15.5,44,-1.4,16.9
PA-097,Northumberland County,Pennsylvania,16.9,48,-1,17.9
PA-099,Perry County,Pennsylvania,18.2,37,-2,20.2
PA-101,Philadelphia County,Pennsylvania,22.2,49,-1,23.2
PA-103,Pike County,Pennsylvania,12.4,46,-1.6,14
PA-105,Potter County,Pennsylvania,12.1,44,-1.9,14
PA-107,Schuylkill County,Pennsylvania,15.2,41,-1.8,17
PA-109,Snyder County,Pennsylvania,17.4,44,-1.5,18.9
PA-111,Somerset County,Pennsylvania,12,22,-4.4,16.4
PA-113,Sullivan County,Pennsylvania,12.4,47,-1.2,13.6
PA-115,Susquehanna County,Pennsylvania,13,56,-0.5,13.5
PA-117,Tioga County,Pennsylvania,12.9,52,-0.7,13.6
PA-119,Union County,Pennsylvania,16.5,47,-1.3,17.8
PA-121,Venango County,Pennsylvania,13,43,-2.7,15.7
PA-123,Warren County,Pennsylvania,12.9,50,-1.6,14.5
PA-125,Washington County,Pennsylvania,14.8,25,-4.9,19.7
PA-127,Wayne County,Pennsylvania,12.3,51,-0.8,13.1
PA-129,Westmoreland County,Pennsylvania,14.1,18,-5.4,19.5
PA-131,Wyoming County,Pennsylvania,13.4,46,-1.2,14.6
PA-133,York County,Pennsylvania,17.7,35,-2.3,20
RI-001,Bristol County,Rhode Island,21.8,79,1.1,20.7
RI-003,Kent County,Rhode Island,18.9,73,0.7,18.2
RI-005,Newport County,Rhode Island,21.7,71,0.5,21.2
RI-007,Providence County,Rhode Island,18.4,78,1.1,17.3
RI-009,Washington County,Rhode Island,19.8,70,0.5,19.3
SC-001,Abbeville County,South Carolina,27.9,22,-4.3,32.2
SC-003,Aiken County,South Carolina,29.9,24,-4.2,34.1
SC-005,Allendale County,South Carolina,29.6,11,-5.5,35.1
SC-007,Anderson County,South Carolina,27.1,20,-4.6,31.7
SC-009,Bamberg County,South Carolina,30.7,24,-4.2,34.9
SC-011,Barnwell County,South Carolina,29.9,16,-4.7,34.6
SC-013,Beaufort County,South Carolina,33.4,8,-6.1,39.5
SC-015,Berkeley County,South Carolina,31,14,-4.8,35.8
SC-017,Calhoun County,South Carolina,30.4,24,-4.2,34.6
SC-019,Charleston County,South Carolina,33.9,22,-3.8,37.7
SC-021,Cherokee County,South Carolina,23.5,9,-5.9,29.4
SC-023,Chester County,South Carolina,25.1,9,-5.7,30.8
SC-025,Chesterfield County,South Carolina,25.2,8,-6.4,31.6
SC-027,Clarendon County,South Carolina,29.2,13,-5.4,34.6
SC-029,Colleton County,South Carolina,31.3,16,-4.6,35.9
SC-031,Darlington County,South Carolina,26.9,8,-6.1,33
SC-033,Dillon County,South Carolina,27.2,9,-5.8,33
SC-035,Dorchester County,South Carolina,31.7,30,-3.7,35.4
SC-037,Edgefield County,South Carolina,29.7,23,-4.1,33.8
SC-039,Fairfield County,South Carolina,27.4,21,-4.3,31.7
SC-041,Florence County,South Carolina,27.9,7,-6,33.9
SC-043,Georgetown County,South Carolina,28.9,7,-6.9,35.8
SC-045,Greenville County,South Carolina,26,16,-5,31
SC-047,Greenwood County,South Carolina,27.9,19,-4.6,32.5
SC-049,Hampton County,South Carolina,30.1,10,-5.9,36
SC-051,Horry County,South Carolina,28.2,7,-6.6,34.8
SC-053,Jasper County,South Carolina,31.3,8,-6.3,37.6
SC-055,Kershaw County,South Carolina,26.5,11,-5.4,31.9
SC-057,Lancaster County,South Carolina,25.2,13,-5.5,30.7
SC-059,Laurens County,South Carolina,26.4,12,-5.4,31.8
SC-061,Lee County,South Carolina,27.3,7,-5.9,33.2
SC-063,Lexington County,South Carolina,29.4,27,-3.9,33.3
SC-065,McCormick County,South Carolina,28.9,22,-4.2,33.1
SC-067,Marion County,South Carolina,27.8,6,-6.3,34.1
