# Title: January - December 2025 Contiguous U.S. County Average Temperature
# Units: Degrees Fahrenheit
# Note: Period of Record: 131 Years
ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
IN-031,Decatur County,Indiana,53.4,93,1,52.3
IN-033,DeKalb County,Indiana,49.8,101,1.3,48.5
IN-035,Delaware County,Indiana,52,102,1.4,50.6
IN-037,Dubois County,Indiana,55.3,90,1,54.2
IN-039,Elkhart County,Indiana,50.2,110,2,48.1
IN-041,Fayette County,Indiana,52.4,100,1.3,51.1
IN-043,Floyd County,Indiana,56,107,1.5,54.5
IN-045,Fountain County,Indiana,52.4,103,1.5,50.9
IN-047,Franklin County,Indiana,53.4,104,1.4,51.9
IN-049,Fulton County,Indiana,50.7,104,1.7,48.9
IN-051,Gibson County,Indiana,56.9,116,1.9,55
IN-053,Grant County,Indiana,51.9,104,1.4,50.4
IN-055,Greene County,Indiana,54.6,117,2.1,52.5
IN-057,Hamilton County,Indiana,52.2,103,1.4,50.8
IN-059,Hancock County,Indiana,52.6,99,1.3,51.3
IN-061,Harrison County,Indiana,56,102,1.4,54.6
IN-063,Hendricks County,Indiana,52.6,106,1.6,50.9
IN-065,Henry County,Indiana,51.8,102,1.4,50.4
IN-067,Howard County,Indiana,51.5,101,1.3,50.2
IN-069,Huntington County,Indiana,51.1,101,1.2,49.8
IN-071,Jackson County,Indiana,54.1,86,0.9,53.3
IN-073,Jasper County,Indiana,50.9,103,1.5,49.4
IN-075,Jay County,Indiana,51.3,98,1.4,50
IN-077,Jefferson County,Indiana,54.7,93,1.1,53.6
IN-079,Jennings County,Indiana,53.9,78,0.7,53.3
IN-081,Johnson County,Indiana,53.4,104,1.5,51.8
IN-083,Knox County,Indiana,55.9,109,1.7,54.2
IN-085,Kosciusko County,Indiana,50.3,106,1.6,48.7
IN-087,LaGrange County,Indiana,49.8,106,1.8,48
IN-089,Lake County,Indiana,51,109,1.9,49.1
IN-091,LaPorte County,Indiana,50.3,104,1.6,48.7
IN-093,Lawrence County,Indiana,54.1,97,1.3,52.9
IN-095,Madison County,Indiana,51.9,92,1,50.8
IN-097,Marion County,Indiana,53.1,104,1.6,51.5
IN-099,Marshall County,Indiana,50.5,112,2.1,48.3
IN-101,Martin County,Indiana,55,115,1.8,53.2
IN-103,Miami County,Indiana,51.2,100,1.3,49.9
IN-105,Monroe County,Indiana,53.5,103,1.4,52
IN-107,Montgomery County,Indiana,52,104,1.6,50.4
IN-109,Morgan County,Indiana,53.4,104,1.6,51.9
IN-111,Newton County,Indiana,51.1,104,1.6,49.6
IN-113,Noble County,Indiana,49.7,103,1.4,48.3
IN-115,Ohio County,Indiana,55,107,1.7,53.3
IN-117,Orange County,Indiana,54.4,88,0.8,53.5
IN-119,Owen County,Indiana,53.8,112,1.8,52
IN-121,Parke County,Indiana,53.1,104,1.5,51.6
IN-123,Perry County,Indiana,55.4,72,0.1,55.3
IN-125,Pike County,Indiana,56.1,110,1.8,54.4
IN-127,Porter County,Indiana,50.4,104,1.6,48.8
IN-129,Posey County,Indiana,57.6,115,1.6,56
IN-131,Pulaski County,Indiana,50.7,104,1.6,49.1
IN-133,Putnam County,Indiana,52.7,104,1.4,51.2
IN-135,Randolph County,Indiana,51.3,103,1.4,49.9
IN-137,Ripley County,Indiana,53.6,96,1.2,52.4
IN-139,Rush County,Indiana,52.7,100,1.4,51.4
IN-141,St. Joseph County,Indiana,50.3,110,2.1,48.2
IN-143,Scott County,Indiana,54.7,88,0.9,53.7
IN-145,Shelby County,Indiana,53.6,102,1.4,52.2
IN-147,Spencer County,Indiana,56.5,90,0.8,55.7
IN-149,Starke County,Indiana,50.6,107,1.8,48.8
IN-151,Steuben County,Indiana,49.3,105,1.6,47.7
IN-153,Sullivan County,Indiana,55.3,118,2.2,53.1
IN-155,Switzerland County,Indiana,55.3,109,1.7,53.6
IN-157,Tippecanoe County,Indiana,52,102,1.6,50.4
IN-159,Tipton County,Indiana,51.7,102,1.4,50.3
IN-161,Union County,Indiana,52.4,98,1.3,51.1
IN-163,Vanderburgh County,Indiana,57.8,119,2,55.9
IN-165,Vermillion County,Indiana,53.3,105,1.5,51.8
IN-167,Vigo County,Indiana,54.7,115,2.2,52.5
IN-169,Wabash County,Indiana,51.1,100,1.2,49.9
IN-171,Warren County,Indiana,52.1,103,1.5,50.5
IN-173,Warrick County,Indiana,57,116,1.7,55.3
IN-175,Washington County,Indiana,54.4,93,1.1,53.3
IN-177,Wayne County,Indiana,51.5,96,1.1,50.3
IN-179,Wells County,Indiana,51.2,104,1.4,49.8
IN-181,White County,Indiana,51.3,103,1.6,49.7
IN-183,Whitley County,Indiana,50.2,99,1.2,49
IA-001,Adair County,Iowa,50.3,113,1.9,48.5
IA-003,Adams County,Iowa,50.8,108,1.7,49
IA-005,Allamakee County,Iowa,47,107,1.7,45.3
IA-007,Appanoose County,Iowa,52.4,117,2.1,50.3
IA-009,Audubon County,Iowa,49.5,112,1.9,47.6
IA-011,Benton County,Iowa,49.2,117,1.9,47.3
IA-013,Black Hawk County,Iowa,49,119,2.4,46.6
IA-015,Boone County,Iowa,50.1,117,2.4,47.7
IA-017,Bremer County,Iowa,48,116,2.3,45.6
IA-019,Buchanan County,Iowa,48.2,115,2,46.1
IA-021,Buena Vista County,Iowa,48.6,120,2.7,45.9
IA-023,Butler County,Iowa,48.5,117,2.5,46
IA-025,Calhoun County,Iowa,49.4,119,2.5,46.9
IA-027,Carroll County,Iowa,49.7,119,2.6,47.1
IA-029,Cass County,Iowa,50.5,112,1.7,48.7
IA-031,Cedar County,Iowa,49.9,105,1.6,48.3
IA-033,Cerro Gordo County,Iowa,47.5,119,2.5,45
IA-035,Cherokee County,Iowa,48.6,120,2.6,46
IA-037,Chickasaw County,Iowa,46.9,115,2.1,44.8
IA-039,Clarke County,Iowa,51.6,114,2.1,49.5
IA-041,Clay County,Iowa,48,119,2.8,45.1
IA-043,Clayton County,Iowa,47.9,112,1.9,46
IA-045,Clinton County,Iowa,50.8,118,2.4,48.4
IA-047,Crawford County,Iowa,49.8,119,2.6,47.2
IA-049,Dallas County,Iowa,51,117,2.1,48.8
IA-051,Davis County,Iowa,52.2,111,1.8,50.5
IA-053,Decatur County,Iowa,52.1,117,2.1,50
IA-055,Delaware County,Iowa,48.2,117,2.2,46
IA-057,Des Moines County,Iowa,52.3,111,1.8,50.5
IA-059,Dickinson County,Iowa,47,118,2.5,44.5
IA-061,Dubuque County,Iowa,48.6,115,1.9,46.7
IA-063,Emmet County,Iowa,47.5,123,3,44.5
IA-065,Fayette County,Iowa,46.9,109,1.8,45.2
IA-067,Floyd County,Iowa,47.4,115,2.1,45.3
IA-069,Franklin County,Iowa,48.2,120,2.6,45.5
IA-071,Fremont County,Iowa,52.9,115,1.9,50.9
IA-073,Greene County,Iowa,49.8,117,2.2,47.7
IA-075,Grundy County,Iowa,49,117,2.4,46.6
IA-077,Guthrie County,Iowa,50.1,115,1.9,48.2
IA-079,Hamilton County,Iowa,48.7,117,2,46.7
IA-081,Hancock County,Iowa,47.4,116,2.2,45.1
IA-083,Hardin County,Iowa,49,120,2.6,46.4
IA-085,Harrison County,Iowa,51.1,116,2.3,48.8
IA-087,Henry County,Iowa,51.7,104,1.4,50.3
IA-089,Howard County,Iowa,45.9,116,2.2,43.7
IA-091,Humboldt County,Iowa,48.1,110,1.7,46.4
IA-093,Ida County,Iowa,49.4,121,2.7,46.7
IA-095,Iowa County,Iowa,50.5,118,2.3,48.2
IA-097,Jackson County,Iowa,49.7,117,2.1,47.6
IA-099,Jasper County,Iowa,51.1,119,2.5,48.6
IA-101,Jefferson County,Iowa,51.3,103,1.3,50
IA-103,Johnson County,Iowa,50.5,115,2,48.5
IA-105,Jones County,Iowa,49.1,112,1.9,47.2
IA-107,Keokuk County,Iowa,51.4,120,2.4,49
IA-109,Kossuth County,Iowa,47.7,119,2.5,45.2
IA-111,Lee County,Iowa,52.8,108,1.4,51.4
IA-113,Linn County,Iowa,49.7,122,2.5,47.2
IA-115,Louisa County,Iowa,52,118,2.1,49.9
IA-117,Lucas County,Iowa,51.6,112,1.8,49.8
IA-119,Lyon County,Iowa,47.7,119,2.5,45.1
IA-121,Madison County,Iowa,51.4,116,2.1,49.2
IA-123,Mahaska County,Iowa,51.7,119,2.4,49.3
IA-125,Marion County,Iowa,51.7,115,1.8,49.8
IA-127,Marshall County,Iowa,49.8,117,2.3,47.5
IA-129,Mills County,Iowa,52.7,119,2.4,50.3
IA-131,Mitchell County,Iowa,46.5,115,2.1,44.3
IA-133,Monona County,Iowa,50.5,116,2.5,48
IA-135,Monroe County,Iowa,52.1,115,2,50.1
IA-137,Montgomery County,Iowa,51.5,112,1.8,49.7
IA-139,Muscatine County,Iowa,50.8,106,1.4,49.4
IA-141,O&#039;Brien County,Iowa,48,122,2.6,45.4
IA-143,Osceola County,Iowa,47,120,2.4,44.6
IA-145,Page County,Iowa,52.3,116,2,50.3
IA-147,Palo Alto County,Iowa,48.1,120,2.8,45.3
IA-149,Plymouth County,Iowa,49.2,119,2.7,46.5
IA-151,Pocahontas County,Iowa,48.4,115,2.1,46.3
IA-153,Polk County,Iowa,51.3,115,2.1,49.2
IA-155,Pottawattamie County,Iowa,51.5,114,2.2,49.4
IA-157,Poweshiek County,Iowa,50.6,121,2.6,48
IA-159,Ringgold County,Iowa,51.9,117,2.4,49.5
IA-161,Sac County,Iowa,49.5,121,2.9,46.6
IA-163,Scott County,Iowa,51.4,120,2.6,48.9
IA-165,Shelby County,Iowa,50,114,2,48
IA-167,Sioux County,Iowa,48.4,121,2.6,45.9
IA-169,Story County,Iowa,50.4,121,2.7,47.7
IA-171,Tama County,Iowa,49.4,115,2.1,47.2
IA-173,Taylor County,Iowa,51.7,115,2.2,49.5
IA-175,Union County,Iowa,51,113,2,49
IA-177,Van Buren County,Iowa,51.8,99,0.9,50.8
IA-179,Wapello County,Iowa,52,117,2,50
IA-181,Warren County,Iowa,51.5,109,1.6,50
IA-183,Washington County,Iowa,51.2,117,2.1,49.2
IA-185,Wayne County,Iowa,51.9,115,1.9,50
IA-187,Webster County,Iowa,48.7,112,1.9,46.8
IA-189,Winnebago County,Iowa,46.9,116,2.4,44.6
IA-191,Winneshiek County,Iowa,46.8,117,2.5,44.3
IA-193,Woodbury County,Iowa,49.9,119,2.6,47.3
IA-195,Worth County,Iowa,46.8,118,2.4,44.4
IA-197,Wright County,Iowa,47.8,113,1.9,45.9
KS-001,Allen County,Kansas,57,102,1,56
KS-003,Anderson County,Kansas,56.3,99,1,55.3
KS-005,Atchison County,Kansas,54.4,103,1.4,53
KS-007,Barber County,Kansas,58.7,118,2.2,56.6
KS-009,Barton County,Kansas,55.5,102,1.1,54.3
KS-011,Bourbon County,Kansas,57.2,102,1.1,56.1
KS-013,Brown County,Kansas,53.7,104,1.5,52.2
KS-015,Butler County,Kansas,57.5,114,1.9,55.6
KS-017,Chase County,Kansas,56.3,111,1.7,54.6
KS-019,Chautauqua County,Kansas,58.8,111,1.4,57.4
KS-021,Cherokee County,Kansas,59,111,1.6,57.5
KS-023,Cheyenne County,Kansas,53.9,128,3.2,50.7
KS-025,Clark County,Kansas,57.6,101,1.1,56.5
KS-027,Clay County,Kansas,55.5,113,1.9,53.6
KS-029,Cloud County,Kansas,55.5,116,2.3,53.2
KS-031,Coffey County,Kansas,56.9,113,1.9,55
KS-033,Comanche County,Kansas,57.3,97,0.8,56.4
KS-035,Cowley County,Kansas,58.4,109,1.6,56.8
KS-037,Crawford County,Kansas,58.1,108,1.4,56.7
KS-039,Decatur County,Kansas,53.6,119,2.3,51.3
KS-041,Dickinson County,Kansas,56.2,112,1.9,54.3
KS-043,Doniphan County,Kansas,54.3,106,1.4,53
KS-045,Douglas County,Kansas,56.2,111,1.8,54.4
KS-047,Edwards County,Kansas,55.7,95,0.9,54.8
KS-049,Elk County,Kansas,57.9,110,1.5,56.4
KS-051,Ellis County,Kansas,55.4,110,1.9,53.5
KS-053,Ellsworth County,Kansas,56.4,113,1.9,54.4
KS-055,Finney County,Kansas,55.9,121,2.5,53.4
KS-057,Ford County,Kansas,56.5,111,1.8,54.7
KS-059,Franklin County,Kansas,56.4,110,1.6,54.8
KS-061,Geary County,Kansas,55.6,109,1.6,54
KS-063,Gove County,Kansas,55.1,121,2.4,52.7
KS-065,Graham County,Kansas,54.5,107,1.8,52.7
KS-067,Grant County,Kansas,56.2,116,1.8,54.4
KS-069,Gray County,Kansas,56.4,117,2.2,54.2
KS-071,Greeley County,Kansas,54.3,124,2.5,51.8
KS-073,Greenwood County,Kansas,57.2,113,1.7,55.5
KS-075,Hamilton County,Kansas,56,126,2.5,53.5
KS-077,Harper County,Kansas,58.9,113,1.8,57.1
KS-079,Harvey County,Kansas,57,106,1.6,55.4
KS-081,Haskell County,Kansas,56.1,115,1.8,54.3
KS-083,Hodgeman County,Kansas,56.7,117,2.2,54.5
KS-085,Jackson County,Kansas,54.2,102,1.3,52.9
KS-087,Jefferson County,Kansas,55.2,108,1.5,53.6
KS-089,Jewell County,Kansas,54.6,120,2.6,52
KS-091,Johnson County,Kansas,56.4,116,2.1,54.2
KS-093,Kearny County,Kansas,55.9,124,2.5,53.4
KS-095,Kingman County,Kansas,57.6,106,1.4,56.1
KS-097,Kiowa County,Kansas,56.2,95,0.8,55.4
KS-099,Labette County,Kansas,58.6,103,1,57.6
KS-101,Lane County,Kansas,55.6,123,2.7,52.9
KS-103,Leavenworth County,Kansas,55.9,113,2,53.9
KS-105,Lincoln County,Kansas,56.2,116,2.4,53.8
KS-107,Linn County,Kansas,56.3,96,0.8,55.5
KS-109,Logan County,Kansas,55,124,2.8,52.2
KS-111,Lyon County,Kansas,56.7,115,2.3,54.4
KS-113,McPherson County,Kansas,56.4,105,1.7,54.7
KS-115,Marion County,Kansas,56.1,104,1.5,54.6
KS-117,Marshall County,Kansas,53.6,101,1.3,52.3
KS-119,Meade County,Kansas,57.3,106,1.4,55.9
KS-121,Miami County,Kansas,56.4,111,1.6,54.7
KS-123,Mitchell County,Kansas,55.3,113,2.2,53.1
KS-125,Montgomery County,Kansas,58.8,104,1,57.8
KS-127,Morris County,Kansas,55.5,106,1.7,53.8
KS-129,Morton County,Kansas,56.8,117,1.8,55
KS-131,Nemaha County,Kansas,53.1,99,1.1,52
KS-133,Neosho County,Kansas,57.9,105,1.1,56.8
KS-135,Ness County,Kansas,55.9,115,2,53.9
KS-137,Norton County,Kansas,53.5,106,1.9,51.7
KS-139,Osage County,Kansas,56.5,114,2.2,54.3
KS-141,Osborne County,Kansas,55.3,115,2.1,53.1
KS-143,Ottawa County,Kansas,56.1,114,2.2,53.9
KS-145,Pawnee County,Kansas,55.3,88,0.9,54.4
KS-147,Phillips County,Kansas,54.1,108,1.9,52.2
KS-149,Pottawatomie County,Kansas,54.7,107,1.4,53.2
KS-151,Pratt County,Kansas,56.7,102,1.3,55.4
KS-153,Rawlins County,Kansas,53.7,123,2.7,51.1
KS-155,Reno County,Kansas,56.7,99,1.1,55.6
KS-157,Republic County,Kansas,54.8,122,2.7,52
KS-159,Rice County,Kansas,56.1,104,1.3,54.8
KS-161,Riley County,Kansas,55.2,111,1.6,53.6
KS-163,Rooks County,Kansas,54.7,103,1.6,53.1
KS-165,Rush County,Kansas,55.4,105,1.4,54
KS-167,Russell County,Kansas,56.2,117,2.3,53.9
KS-169,Saline County,Kansas,56.6,113,2.1,54.5
KS-171,Scott County,Kansas,55.5,127,2.8,52.6
KS-173,Sedgwick County,Kansas,58,108,1.8,56.3
KS-175,Seward County,Kansas,56.9,107,1.4,55.4
KS-177,Shawnee County,Kansas,55.7,110,1.7,54
KS-179,Sheridan County,Kansas,54,117,2.2,51.9
KS-181,Sherman County,Kansas,53.8,127,3.2,50.6
KS-183,Smith County,Kansas,54.2,115,2,52.2
KS-185,Stafford County,Kansas,55.4,84,0.6,54.8
KS-187,Stanton County,Kansas,56.4,120,1.9,54.4
KS-189,Stevens County,Kansas,56.7,112,1.6,55.1
KS-191,Sumner County,Kansas,58.9,110,1.7,57.2
KS-193,Thomas County,Kansas,53.9,123,2.7,51.2
KS-195,Trego County,Kansas,55.1,111,1.8,53.2
KS-197,Wabaunsee County,Kansas,55.6,113,1.8,53.7
KS-199,Wallace County,Kansas,54.3,126,2.9,51.4
KS-201,Washington County,Kansas,54.2,108,1.9,52.3
KS-203,Wichita County,Kansas,55,126,2.6,52.3
KS-205,Wilson County,Kansas,58.1,104,1.2,56.9
KS-207,Woodson County,Kansas,57.4,110,1.5,55.9
KS-209,Wyandotte County,Kansas,56.3,114,2.1,54.1
KY-001,Adair County,Kentucky,57.9,120,2.3,55.6
KY-003,Allen County,Kentucky,59,118,1.8,57.2
KY-005,Anderson County,Kentucky,56.5,116,1.9,54.6
KY-007,Ballard County,Kentucky,59.3,121,2.2,57.2
KY-009,Barren County,Kentucky,58.7,119,1.9,56.8
KY-011,Bath County,Kentucky,55.7,103,1.3,54.4
KY-013,Bell County,Kentucky,56.2,117,1.5,54.6
KY-015,Boone County,Kentucky,55.2,108,1.8,53.4
KY-017,Bourbon County,Kentucky,55.8,116,1.9,53.9
KY-019,Boyd County,Kentucky,56.5,121,2.4,54.1
KY-021,Boyle County,Kentucky,56.6,119,1.9,54.7
KY-023,Bracken County,Kentucky,54.9,104,1.4,53.4
KY-025,Breathitt County,Kentucky,56.6,95,1,55.6
KY-027,Breckinridge County,Kentucky,56.4,96,1,55.4
KY-029,Bullitt County,Kentucky,57.3,114,1.9,55.4
KY-031,Butler County,Kentucky,58.8,122,2.1,56.7
KY-033,Caldwell County,Kentucky,59,118,1.8,57.1
KY-035,Calloway County,Kentucky,59.4,115,1.5,57.9
KY-037,Campbell County,Kentucky,55.3,105,1.7,53.6
KY-039,Carlisle County,Kentucky,59.6,122,2.2,57.5
KY-041,Carroll County,Kentucky,55.8,107,1.6,54.2
KY-043,Carter County,Kentucky,55.5,117,1.9,53.6
KY-045,Casey County,Kentucky,56.8,121,2,54.8
KY-047,Christian County,Kentucky,59.4,120,2,57.3
KY-049,Clark County,Kentucky,56.3,116,1.9,54.4
KY-051,Clay County,Kentucky,56.9,114,1.6,55.3
KY-053,Clinton County,Kentucky,58,119,2.1,55.9
KY-055,Crittenden County,Kentucky,58.5,116,1.7,56.8
KY-057,Cumberland County,Kentucky,58.7,119,2.1,56.6
KY-059,Daviess County,Kentucky,57.3,98,1.1,56.2
KY-061,Edmonson County,Kentucky,58.9,122,2.4,56.5
KY-063,Elliott County,Kentucky,55.6,113,1.6,54
KY-065,Estill County,Kentucky,56.8,108,1.4,55.4
KY-067,Fayette County,Kentucky,56.2,117,2.2,54.1
KY-069,Fleming County,Kentucky,55.1,100,1.2,53.9
KY-071,Floyd County,Kentucky,56.8,100,1.1,55.6
KY-073,Franklin County,Kentucky,56.3,112,1.8,54.5
KY-075,Fulton County,Kentucky,60.4,125,2.2,58.2
KY-077,Gallatin County,Kentucky,55.8,110,1.8,54
KY-079,Garrard County,Kentucky,56.8,114,1.8,55
KY-081,Grant County,Kentucky,55.5,110,1.8,53.7
KY-083,Graves County,Kentucky,59.7,122,2.1,57.6
KY-085,Grayson County,Kentucky,57.8,122,2.1,55.7
KY-087,Green County,Kentucky,58.3,123,2.3,56
KY-089,Greenup County,Kentucky,55.6,119,2.1,53.5
KY-091,Hancock County,Kentucky,56.1,75,0.2,55.9
KY-093,Hardin County,Kentucky,57.3,121,2.1,55.2
KY-095,Harlan County,Kentucky,55.1,115,1.5,53.5
KY-097,Harrison County,Kentucky,55.6,113,1.7,53.9
KY-099,Hart County,Kentucky,58.4,123,2.3,56.1
KY-101,Henderson County,Kentucky,58.2,118,1.7,56.5
KY-103,Henry County,Kentucky,55.7,106,1.6,54.1
KY-105,Hickman County,Kentucky,60,125,2.2,57.8
KY-107,Hopkins County,Kentucky,58.7,117,1.7,57
KY-109,Jackson County,Kentucky,56.1,109,1.4,54.7
KY-111,Jefferson County,Kentucky,56.8,106,1.5,55.3
KY-113,Jessamine County,Kentucky,56.7,118,2.1,54.6
KY-115,Johnson County,Kentucky,56.3,103,1.4,54.9
KY-117,Kenton County,Kentucky,55.2,112,1.8,53.4
KY-119,Knott County,Kentucky,56,98,1,55
KY-121,Knox County,Kentucky,57,118,1.7,55.3
KY-123,Larue County,Kentucky,57.6,124,2.2,55.4
KY-125,Laurel County,Kentucky,56.6,109,1.5,55.1
KY-127,Lawrence County,Kentucky,56.4,117,2,54.4
KY-129,Lee County,Kentucky,56.7,99,1.1,55.6
KY-131,Leslie County,Kentucky,56.4,110,1.5,54.9
KY-133,Letcher County,Kentucky,55.3,99,1.1,54.3
KY-135,Lewis County,Kentucky,54.8,103,1.3,53.4
KY-137,Lincoln County,Kentucky,56.4,116,1.7,54.6
KY-139,Livingston County,Kentucky,59,119,2,57
KY-141,Logan County,Kentucky,58.6,107,1.4,57.2
KY-143,Lyon County,Kentucky,59.4,118,1.9,57.5
KY-145,McCracken County,Kentucky,59.3,121,2.2,57.2
KY-147,McCreary County,Kentucky,56.5,106,1.4,55.1
KY-149,McLean County,Kentucky,58.3,114,1.6,56.6
KY-151,Madison County,Kentucky,56.8,113,1.7,55.1
KY-153,Magoffin County,Kentucky,56.1,99,1.1,55
KY-155,Marion County,Kentucky,57.3,123,2.1,55.2
KY-157,Marshall County,Kentucky,59.6,118,1.8,57.7
KY-159,Martin County,Kentucky,56.8,107,1.5,55.3
KY-161,Mason County,Kentucky,54.6,99,1.2,53.4
KY-163,Meade County,Kentucky,56.3,100,1.3,55.1
KY-165,Menifee County,Kentucky,55.6,95,1.1,54.5
KY-167,Mercer County,Kentucky,56.7,117,2,54.7
KY-169,Metcalfe County,Kentucky,58,119,2,56
KY-171,Monroe County,Kentucky,58.4,114,1.7,56.7
KY-173,Montgomery County,Kentucky,56,113,1.8,54.2
KY-175,Morgan County,Kentucky,55.8,100,1.1,54.6
KY-177,Muhlenberg County,Kentucky,58.4,108,1.4,57
KY-179,Nelson County,Kentucky,57.2,120,1.9,55.3
KY-181,Nicholas County,Kentucky,55.4,109,1.6,53.8
KY-183,Ohio County,Kentucky,57.7,108,1.5,56.2
KY-185,Oldham County,Kentucky,55.6,98,1.2,54.3
KY-187,Owen County,Kentucky,55.8,111,1.8,54
KY-189,Owsley County,Kentucky,56.8,99,1.2,55.6
KY-191,Pendleton County,Kentucky,55.5,109,1.7,53.8
KY-193,Perry County,Kentucky,56.4,100,1.1,55.3
KY-195,Pike County,Kentucky,56.6,103,1.1,55.5
KY-197,Powell County,Kentucky,56.4,108,1.3,55.1
KY-199,Pulaski County,Kentucky,56.9,116,1.6,55.2
KY-201,Robertson County,Kentucky,55.1,105,1.5,53.6
KY-203,Rockcastle County,Kentucky,56.3,107,1.5,54.8
KY-205,Rowan County,Kentucky,55.1,98,1,54.1
KY-207,Russell County,Kentucky,57.8,119,2.2,55.5
KY-209,Scott County,Kentucky,55.9,116,2,54
KY-211,Shelby County,Kentucky,55.8,106,1.5,54.3
KY-213,Simpson County,Kentucky,59,116,1.8,57.2
KY-215,Spencer County,Kentucky,56.5,106,1.6,54.9
KY-217,Taylor County,Kentucky,57.7,124,2.3,55.4
KY-219,Todd County,Kentucky,59,116,1.8,57.2
KY-221,Trigg County,Kentucky,59.5,118,1.9,57.6
KY-223,Trimble County,Kentucky,55.4,100,1.3,54
KY-225,Union County,Kentucky,58,108,1.4,56.6
KY-227,Warren County,Kentucky,59.4,122,2.3,57.2
KY-229,Washington County,Kentucky,56.8,115,1.9,54.9
KY-231,Wayne County,Kentucky,57.2,116,1.8,55.4
KY-233,Webster County,Kentucky,58.5,120,1.7,56.8
KY-235,Whitley County,Kentucky,56.8,108,1.4,55.4
KY-237,Wolfe County,Kentucky,56.1,97,1,55.1
KY-239,Woodford County,Kentucky,56.6,119,2.2,54.4
LA-001,Acadia Parish,Louisiana,69.5,120,1.5,68
LA-003,Allen Parish,Louisiana,69.2,124,2,67.2
LA-005,Ascension Parish,Louisiana,69.9,125,2.3,67.6
LA-007,Assumption Parish,Louisiana,70,119,2,68
LA-009,Avoyelles Parish,Louisiana,67.9,117,1.3,66.7
LA-011,Beauregard Parish,Louisiana,69.1,128,2.4,66.7
LA-013,Bienville Parish,Louisiana,66.9,127,2.9,64
LA-015,Bossier Parish,Louisiana,67.4,130,3.1,64.3
LA-017,Caddo Parish,Louisiana,67.8,130,3.1,64.7
LA-019,Calcasieu Parish,Louisiana,69.8,122,2,67.7
LA-021,Caldwell Parish,Louisiana,66.7,122,2,64.8
LA-023,Cameron Parish,Louisiana,70.3,122,1.9,68.4
LA-025,Catahoula Parish,Louisiana,67,118,1.3,65.7
LA-027,Claiborne Parish,Louisiana,65.9,127,2.4,63.5
LA-029,Concordia Parish,Louisiana,67.3,117,1.3,66
LA-031,De Soto Parish,Louisiana,67.8,129,2.9,64.9
LA-033,East Baton Rouge Parish,Louisiana,69.6,127,2.5,67.1
LA-035,East Carroll Parish,Louisiana,66.5,124,2.4,64.1
LA-037,East Feliciana Parish,Louisiana,68.7,127,2.4,66.3
LA-039,Evangeline Parish,Louisiana,68.8,120,1.6,67.2
LA-041,Franklin Parish,Louisiana,67.1,122,2,65
LA-043,Grant Parish,Louisiana,67.1,118,1.4,65.6
LA-045,Iberia Parish,Louisiana,69.8,118,1.6,68.1
LA-047,Iberville Parish,Louisiana,69.8,125,2.2,67.6
LA-049,Jackson Parish,Louisiana,66.5,126,2.6,63.9
LA-051,Jefferson Parish,Louisiana,70.9,127,2.2,68.7
LA-053,Jefferson Davis Parish,Louisiana,69.7,122,1.5,68.2
LA-055,Lafayette Parish,Louisiana,69.5,119,1.6,67.9
LA-057,Lafourche Parish,Louisiana,70.8,118,2,68.8
LA-059,La Salle Parish,Louisiana,66.9,120,1.3,65.6
LA-061,Lincoln Parish,Louisiana,66.2,127,2.7,63.6
LA-063,Livingston Parish,Louisiana,69.4,125,2.3,67.1
LA-065,Madison Parish,Louisiana,67,123,2.4,64.7
LA-067,Morehouse Parish,Louisiana,66.2,125,2.4,63.8
LA-069,Natchitoches Parish,Louisiana,67.6,121,2.3,65.4
LA-071,Orleans Parish,Louisiana,70.6,129,2.5,68.1
LA-073,Ouachita Parish,Louisiana,66.6,126,2.4,64.2
LA-075,Plaquemines Parish,Louisiana,71.4,128,2.5,68.9
LA-077,Pointe Coupee Parish,Louisiana,69.1,124,2,67.1
LA-079,Rapides Parish,Louisiana,67.9,121,1.6,66.3
LA-081,Red River Parish,Louisiana,67.7,129,2.9,64.7
LA-083,Richland Parish,Louisiana,66.8,124,2.3,64.6
LA-085,Sabine Parish,Louisiana,67.9,129,2.7,65.1
LA-087,St. Bernard Parish,Louisiana,70.8,129,2.6,68.2
LA-089,St. Charles Parish,Louisiana,70.5,120,2.1,68.4
LA-091,St. Helena Parish,Louisiana,68.4,126,2.5,66
LA-093,St. James Parish,Louisiana,70,120,2.1,67.9
LA-095,St. John the Baptist Parish,Louisiana,70.1,123,2.2,67.9
LA-097,St. Landry Parish,Louisiana,68.8,120,1.5,67.3
LA-099,St. Martin Parish,Louisiana,69.5,118,1.7,67.8
LA-101,St. Mary Parish,Louisiana,70,117,1.8,68.2
LA-103,St. Tammany Parish,Louisiana,69.4,129,2.6,66.8
LA-105,Tangipahoa Parish,Louisiana,68.8,127,2.3,66.4
LA-107,Tensas Parish,Louisiana,67.2,120,1.9,65.3
LA-109,Terrebonne Parish,Louisiana,70.7,117,1.8,68.9
LA-111,Union Parish,Louisiana,66.1,126,2.5,63.6
LA-113,Vermilion Parish,Louisiana,70.3,122,1.9,68.4
LA-115,Vernon Parish,Louisiana,68.3,126,2.5,65.8
LA-117,Washington Parish,Louisiana,68.4,129,2.5,65.9
LA-119,Webster Parish,Louisiana,66.8,128,2.7,64
